2023-08-01,Junior Data Engineer (500$ - 1000$ ++),Developer / Engineer,Công ty CP Kinh doanh F88,"tới 1,000 usd",,1000.0,USD
2023-08-01,"Senior / Tech Lead / Middle (Java, Spring, Sql)",Developer / Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ AIT,25 - 40 triệu,25000000.0,40000000.0,VND
2023-08-01,Front-End Developer - Hồ Chí Minh,Developer / Engineer,CÔNG TY TNHH GLODIVAL,10 - 12 triệu,10000000.0,12000000.0,VND
2023-08-01,Back-End Developer - Hồ Chí Minh,Developer / Engineer,CÔNG TY TNHH GLODIVAL,10 - 12 triệu,10000000.0,12000000.0,VND
2023-08-01,Nhân Viên Vận Hành Ba Kiêm Marketing,Business / Analyst / Product,OLA CHAT PTE LTD,tới 15 triệu,,15000000.0,VND
2023-08-01,Kỹ Sư Truyền Dẫn (Thu Nhập 15-20 Triệu),Developer / Engineer,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ DỊCH VỤ CÔNG NGHỆ GTSC VIỆT NAM,15 - 20 triệu,15000000.0,20000000.0,VND
2023-08-01,Software Tester (Manual),Tester / QA,Unit Corp,thoả thuận,,,
2023-08-01,Nhân Viên Android Developer ( 600-1500$),Developer / Engineer,CÔNG TY CỔ PHẦN WEEGOON GLOBAL,11 - 40 triệu,11000000.0,40000000.0,VND
2023-08-01,Chuyên Viên Chính Hỗ Trợ Triển Khai Hạ Tầng CNTT - Nha Trang,Developer / Engineer,Ngân hàng TMCP Đông Nam Á - SEABANK,thoả thuận,,,
2023-08-01,Database Administrator (Chuyên Viên Quản Trị Cơ Sở Dữ Liệu),Developer / Engineer,Công ty TNHH Hệ thống Thông Tin FPT,thoả thuận,,,
2023-08-01,Business Analyst (Middle/ Senior),Business / Analyst / Product,Công ty TNHH Hệ thống Thông Tin FPT,thoả thuận,,,
2023-08-01,Lập Trình Viên Frontend (Web App),Developer / Engineer,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ BATTECH,tới 30 triệu,,30000000.0,VND
2023-08-01,Lập Trình Viên React Native,Developer / Engineer,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ BATTECH,tới 35 triệu,,35000000.0,VND
2023-08-01,Nhân Viên Kiểm Thử Phần Mềm - Tester Lương 20 Triệu/ Tháng,Developer / Engineer,Công ty TNHH Công nghệ số Adamo,tới 20 triệu,,20000000.0,VND
2023-08-01,Kỹ Sư Cầu Nối ( Brse),Developer / Engineer,Công ty CP Phần mềm MOR,tới 50 triệu,,50000000.0,VND
2023-08-01,Nhân Viên Lập Trình PHP - Wordpress,Developer / Engineer,Mona Media,7 - 15 triệu,7000000.0,15000000.0,VND
2023-08-01,Lập Trình Viên.Net,Developer / Engineer,Công ty Cổ phần Tập đoàn Tima,15 - 25 triệu,15000000.0,25000000.0,VND
2023-08-01,Middle Reactjs Developer | T11053,Developer / Engineer,Công ty TNHH CMC GLOBAL,thoả thuận,,,
2023-08-01,Senior Reactjs Developer | T11052,Developer / Engineer,Công ty TNHH CMC GLOBAL,thoả thuận,,,
2023-08-01,Automation Tester | T9162,Tester / QA,Công ty TNHH CMC GLOBAL,thoả thuận,,,
2023-08-01,Tester,Tester / QA,Công ty TNHH Công nghệ số Adamo,12 - 20 triệu,12000000.0,20000000.0,VND
2023-08-01,PHP Developer,Developer / Engineer,Công ty cổ phần AppotaPay,tới 35 triệu,,35000000.0,VND
2023-08-01,Tuyển Lập Trình Viên Mobile Flutter,Developer / Engineer,Tecinus,8 - 10 triệu,8000000.0,10000000.0,VND
2023-08-01,Backend Developer (Golang/Python),Developer / Engineer,CÔNG TY TNHH CÔNG NGHỆ ALTEK,tới 50 triệu,,50000000.0,VND
2023-08-01,Java Developer (Hà Nội),Developer / Engineer,CÔNG TY TNHH CÔNG NGHỆ ALTEK,thoả thuận,,,
2023-08-01,Lập Trình Viên PHP Laravel,Developer / Engineer,Công Ty Cổ Phần Thương Mại Và Dịch Vụ Pi Solution,8 - 15 triệu,8000000.0,15000000.0,VND
2023-08-01,Technical Support Engineer (Business Analyst Background),Developer / Engineer,CÔNG TY TNHH BUYMED,thoả thuận,,,
2023-08-01,Chuyên Viên IT,IT Operations / DevOps / Support,Công ty CP Bất động sản T&T Homes,18 - 28 triệu,18000000.0,28000000.0,VND
2023-08-01,Chuyên Viên Hạ Tầng Và Hỗ Trợ Người Dùng,IT Operations / DevOps / Support,Công ty cổ phần Y tế DHA,trên 15 triệu,15000000.0,,VND
2023-08-01,PHP Developer (Symfony),Developer / Engineer,Công ty TNHH Công nghệ số Adamo,12 - 25 triệu,12000000.0,25000000.0,VND
2023-08-01,Angular Developer - Salary Up To $3000,Developer / Engineer,FPT Software,thoả thuận,,,
2023-08-01,.Net Developer - Salary Up To $3000,Developer / Engineer,FPT Software,thoả thuận,,,
2023-08-01,Customer Support (Shopify) - Ca Đêm,Other,Tigren Solutions,tới 10 triệu,,10000000.0,VND
2023-08-01,Chuyên Viên Quản Trị Vận Hành Phần Mềm Ứng Dụng,Developer / Engineer,Công ty cổ phần Y tế DHA,trên 15 triệu,15000000.0,,VND
2023-08-01,Nhân Viên Kỹ Thuật (Ca Hành Chính) - Thu Nhập Lên Tới 8 Triệu,IT Operations / DevOps / Support,công ty CP XÂY DỰNG VÀ ĐẦU TƯ THƯƠNG MẠI HOÀNG HÀ,6 - 8 triệu,6000000.0,8000000.0,VND
2023-08-01,"Trưởng Nhóm Kỹ Thuật Mạng Truyền Hình Trực Tiếp Giải Đấu Golf, Lương 10-15 Tr/Tháng",IT Operations / DevOps / Support,Công ty cổ phần dịch vụ Golf Việt Nam,10 - 15 triệu,10000000.0,15000000.0,VND
2023-08-01,Nhân Viên SEO Website - Thu Nhập Từ 12 - 15 Triệu,IT Operations / DevOps / Support,CÔNG TY CỔ PHẦN GSC VIỆT NAM,12 - 15 triệu,12000000.0,15000000.0,VND
2023-08-01,Junior Java Developer,Developer / Engineer,Unit Corp,thoả thuận,,,
2023-08-01,Senior Java Developer,Developer / Engineer,Unit Corp,thoả thuận,,,
2023-08-01,System Administration Manager,IT Operations / DevOps / Support,Unit Corp,thoả thuận,,,
2023-08-01,Nhân Viên Google Adwords,Other,CÔNG TY TNHH TRUYỀN THÔNG MEDIA POWER,8 - 12 triệu,8000000.0,12000000.0,VND
2023-08-01,Chuyên Viên IT,IT Operations / DevOps / Support,CÔNG TY TNHH DỆT MAY HOA SEN,thoả thuận,,,
2023-08-01,Nhân Viên Fresher Frontend,Developer / Engineer,CÔNG TY TNHH KIKI SOFTWARE,thoả thuận,,,
2023-08-01,Nhân Viên Automation Test,Tester / QA,CÔNG TY TNHH KIKI SOFTWARE,thoả thuận,,,
2023-08-01,Lập Trình Viên Mobile (Android/IOS Developer) - Hà Nội,Developer / Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ CAO CTECH,20 - 30 triệu,20000000.0,30000000.0,VND
2023-08-01,Trưởng Phòng IT,IT Operations / DevOps / Support,Công ty TNHH Dịch vụ giải pháp ITSS,tới 30 triệu,,30000000.0,VND
2023-08-01,Cocos Developer (Từ 6 Tháng Kinh Nghiệm),Developer / Engineer,ICETEA LABS,tới 13 triệu,,13000000.0,VND
2023-08-01,Kỹ Thuật Viên Tại Trung Tâm Bảo Hành Miền Nam,IT Operations / DevOps / Support,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ PHONG VŨ,7 - 8 triệu,7000000.0,8000000.0,VND
2023-08-01,Kỹ Thuật Viên Tại Trung Tâm Bảo Hành Miền Bắc,IT Operations / DevOps / Support,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ PHONG VŨ,7 - 8 triệu,7000000.0,8000000.0,VND
2023-08-01,Business Analyst (Japanese),Business / Analyst / Product,FPT Software,thoả thuận,,,
2023-08-01,Project Manager (Japanese),Business / Analyst / Product,FPT Software,thoả thuận,,,
2023-08-01,Backend Developer (Golang),Developer / Engineer,CÔNG TY CỔ PHẦN BSTAR SOLUTIONS,thoả thuận,,,
2023-08-01,Nhân Viên IT Helpdesk - Quận 12,IT Operations / DevOps / Support,CTCP Tập đoàn Thời trang Thái Tuấn,tới 9 triệu,,9000000.0,VND
2023-08-01,Fresher .Net Developer [HCM],Developer / Engineer,FPT Software,thoả thuận,,,
2023-08-01,Java Developer - Signing Bonus Up To 30M,Developer / Engineer,FPT Software,thoả thuận,,,
2023-08-01,Lập Trình PHP Laravel,Developer / Engineer,Công ty TNHH Tư Vấn Thương Mại Và Dịch Vụ CLICK,10 - 20 triệu,10000000.0,20000000.0,VND
2023-08-01,Nhân Viên Triển Khai Phần Mềm - Hà Nội - Bán Thời Gian,Developer / Engineer,Công ty Cổ phần Tekmedi,0.0 - 0.0 triệu,0.0,0.0,VND
2023-08-01,Middle Backend Engineer (Python),Developer / Engineer,Công ty An ninh mạng Viettel- Chi nhánh Tập đoàn Công nghiệp- Viễn thông quân đội,thoả thuận,,,
2023-08-01,Nhân Viên IT (Software),IT Operations / DevOps / Support,CÔNG TY TNHH CJ VINA AGRI,thoả thuận,,,
2023-08-01,QC Engineer,Developer / Engineer,Công ty Cổ phần Pizza 4Ps,thoả thuận,,,
2023-08-01,Chuyên Viên Triển Khai Cloud (Ngành Công Nghệ Thông Tin - Lương Upto 60M),Developer / Engineer,Công ty cổ phần thương mại điện tử INET,35 - 60 triệu,35000000.0,60000000.0,VND
2023-08-01,Java Developer/Tech Leader,Developer / Engineer,Công ty cổ phần Công nghệ VISSOFT,"tới 2,500 usd",,2500.0,USD
2023-08-01,Embedded C/C Developer,Developer / Engineer,Công ty cổ phần Công nghệ VISSOFT,10 - 35 triệu,10000000.0,35000000.0,VND
2023-08-01,Ruby On Rails (Offer Upto 2500$),Developer / Engineer,Công Ty Cổ Phần Công Nghệ VMO Holdings,"tới 2,500 usd",,2500.0,USD
2023-08-01,Chuyên Viên Triển Khai Cloud ( Ngành Công Nghệ Thông Tin - Lương Upto 60M),Developer / Engineer,Công ty cổ phần đầu tư thương mại xuất nhập khẩu Ngọc Đức,35 - 60 triệu,35000000.0,60000000.0,VND
2023-08-01,Nhân Viên IT (Biết Tiếng Anh) - Đồng Nai,IT Operations / DevOps / Support,CÔNG TY CỔ PHẦN ĐÚC CHÍNH XÁC C.Q.S MAY'S,thoả thuận,,,
2023-08-01,Nhân Viên Front - End,Developer / Engineer,Công ty cổ phần nền tảng công nghệ DONES,12 - 15 triệu,12000000.0,15000000.0,VND
2023-08-01,Nhân Viên Kỹ Thuật IT- Điện - Điện Tử [ Định Công - Hoàng Mai ] - Thu Nhập Lên Đến 15 Triệu,IT Operations / DevOps / Support,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ CÔNG NGHỆ HÀ VIỆT,thoả thuận,,,
2023-08-01,Nhân Viên IT (Kỹ Sư Hệ Thống),Developer / Engineer,CÔNG TY TNHH GIẢI PHÁP DỮ LIỆU SÁNG TẠO,trên 20 triệu,20000000.0,,VND
2023-08-01,Lập Trình Viên Angular,Developer / Engineer,CÔNG TY CỔ PHẦN SMART - SOLUTIONS VIỆT NAM,"500 - 1,200 usd",500.0,1200.0,USD
2023-08-01,Lập Trình Viên Java,Developer / Engineer,CÔNG TY CỔ PHẦN SMART - SOLUTIONS VIỆT NAM,"500 - 1,200 usd",500.0,1200.0,USD
2023-08-01,Sever Backend Developer,Developer / Engineer,Ugotechs,10 - 27 triệu,10000000.0,27000000.0,VND
2023-08-01,Quality Assurance (QA),Tester / QA,CÔNG TY TÀI CHÍNH TRÁCH NHIỆM HỮU HẠN MB SHINSEI,tới 35 triệu,,35000000.0,VND
2023-08-01,Data Analyst,Developer / Engineer,CÔNG TY TÀI CHÍNH TRÁCH NHIỆM HỮU HẠN MB SHINSEI,tới 30 triệu,,30000000.0,VND
2023-08-01,Lập Trình Viên Web Full Stack (Junior),Developer / Engineer,Công ty Cổ Phần Symper Việt Nam,10 - 15 triệu,10000000.0,15000000.0,VND
2023-08-01,Manual Tester,Tester / QA,NashTech,thoả thuận,,,
2023-08-01,Senior Java Developer - Khoảng 6 Năm Kinh Nghiệm Trở Lên - Không Yêu Cầu Tiếng Anh - Lương Up To 40M Net,Developer / Engineer,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,tới 40 triệu,,40000000.0,VND
2023-08-01,Senior/Lead PHP Developer,Developer / Engineer,CÔNG TY TNHH RAKUS VIỆT NAM,"trên 1,700 usd",1700.0,,USD
2023-08-01,Java Tech Lead - Khoảng 6 Năm Kinh Nghiệm Code Java Trở Lên - Min 1 Năm Làm Team Lead - Không Yêu Cầu Tiếng Anh - Lương Up To 45M Net,Developer / Engineer,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,tới 45 triệu,,45000000.0,VND
2023-08-01,Manual Tester,Tester / QA,Mor Software HN,8 - 15 triệu,8000000.0,15000000.0,VND
2023-08-01,Senior Fullstack (English Fluent),Developer / Engineer,Công ty CP Phần mềm MOR,"tới 3,000 usd",,3000.0,USD
2023-08-01,Manual Tester,Tester / QA,Công ty CP Phần mềm MOR,tới 15 triệu,,15000000.0,VND
2023-08-01,Senior Fullstack Developer,Developer / Engineer,Công ty CP Phần mềm MOR,"tới 3,000 usd",,3000.0,USD
2023-08-01,Middle Frontend Developer,Developer / Engineer,CÔNG TY CỔ PHẦN QUỐC TẾ TDA VIỆT NAM,tới 35 triệu,,35000000.0,VND
2023-08-01,Lập Trình Viên Backend (Backend Developer),Developer / Engineer,Open Reach Tech Hanoi,30 - 35 triệu,30000000.0,35000000.0,VND
2023-08-01,"Business Analyst (Level: Middle, Senior) - Chuyên Viên Phân Tích Nghiệp Vụ",Business / Analyst / Product,TỔNG CÔNG TY CỔ PHẦN BƯU CHÍNH VIETTEL,25 - 45 triệu,25000000.0,45000000.0,VND
2023-08-01,SEO Team Leader,Other,CÔNG TY CỔ PHẦN CÔNG NGHỆ & THỂ THAO UNITY,20 - 45 triệu,20000000.0,45000000.0,VND
2023-08-01,Backend Developer Junior - Senior,Developer / Engineer,CÔNG TY CỔ PHẦN TẬP ĐOÀN HVN,10 - 30 triệu,10000000.0,30000000.0,VND
2023-08-01,Infra Engineer (On-Premise) Tại Hà Nội,Developer / Engineer,Công Ty TNHH LG CNS VIỆT NAM,thoả thuận,,,
2023-08-01,Nodejs Developer,Developer / Engineer,CÔNG TY TNHH PHẦN MỀM FPT,thoả thuận,,,
2023-08-01,Middle Strategic Planner,Other,Inspire Lab Technology,thoả thuận,,,
2023-08-01,Devops Engineer,Developer / Engineer,Công ty cổ phần Myceleb.vn,tới 20 triệu,,20000000.0,VND
2023-08-01,"Database Developer (Sql) Up To 2,000 Usd",Developer / Engineer,Nexcel Solutions,thoả thuận,,,
2023-08-01,Lập Trình Viên Front End - Angular - Từ 3 Năm Kinh Nghiệm,Developer / Engineer,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),thoả thuận,,,
2023-08-01,Marketing Senior/Leader,Other,Công ty TNHH Beetsoft,tới 20 triệu,,20000000.0,VND
2023-08-01,Devops/Nestjs Developer (Aws/ Sql) - Upto $2000,Developer / Engineer,Công ty cổ phần IONAH,thoả thuận,,,
2023-08-01,"Thực Tập Sinh Thiết Kế Đồ Họa Game 2D (2D Game Artist) Trợ Cấp 3,5Tr/Tháng",Designer / Creative,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NETVIET,thoả thuận,,,
2023-08-01,"Thực Tập Sinh Designer Web, App Game - Trợ Cấp 3,5 Triệu/Tháng",Designer / Creative,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NETVIET,thoả thuận,,,
2023-08-01,"IOS Developers (Objective C, Swift)",Developer / Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NETVIET,15 - 40 triệu,15000000.0,40000000.0,VND
2023-08-01,Backend Engineer,Developer / Engineer,bePOS,tới 45 triệu,,45000000.0,VND
2023-08-01,Fresher Global Java Tại Đà Nẵng,Developer / Engineer,FPT Software,trên 8 triệu,8000000.0,,VND
2023-08-01,Bridge Software Engineer (N2 Up),Developer / Engineer,FPT Software,thoả thuận,,,
2023-08-01,Nhân Viên SEO Web,Other,CÔNG TY TRÁCH NHIỆM HỮU HẠN SẢN XUẤT THƯƠNG MẠI NỘI THẤT ĐẠI QUANG,8 - 10 triệu,8000000.0,10000000.0,VND
2023-08-01,Fresher C/C++ Tại Đà Nẵng,Other,FPT Software,tới 8 triệu,,8000000.0,VND
2023-08-01,Nhân Viên Digital Marketing (App/Game) - Thu Nhập Tới 30M,IT Operations / DevOps / Support,Công ty TNHH Volio Việt Nam,tới 30 triệu,,30000000.0,VND
2023-08-01,User Acquisition (App/Game) - Thu Nhập Tới 30M,IT Operations / DevOps / Support,Công ty TNHH Volio Việt Nam,tới 30 triệu,,30000000.0,VND
2023-08-01,"Senior Back-End Developer (Golang, Nodejs, PHP Laravel - Thu Nhập Tới 45M)",Developer / Engineer,Công ty TNHH Volio Việt Nam,thoả thuận,,,
2023-08-01,"2D Artist - Thanh Xuân, Hà Nội (Thu Nhập Tới 22M)",Designer / Creative,Công ty TNHH Volio Việt Nam,tới 22 triệu,,22000000.0,VND
2023-08-01,Nhân Viên Thiết Kế Kịch Bản Game (Thu Nhập Tới 20M),Other,Công ty TNHH Volio Việt Nam,thoả thuận,,,
2023-08-01,"Senior PHP Developer (Laravel, MySQL)",Developer / Engineer,Công ty CP Phần mềm MOR,thoả thuận,,,
2023-08-01,Nhân Viên Sáng Tạo Nội Dung Game - Game Designer (Up To 25 Triệu/Tháng),Designer / Creative,CÔNG TY TNHH CÔNG NGHỆ TAAP VIỆT NAM,5 - 25 triệu,5000000.0,25000000.0,VND
2023-08-01,AI Engineer,Developer / Engineer,Công ty Cổ phần DMSpro,thoả thuận,,,
2023-08-01,"Senior Android Developer (Java, Kotlin)",Developer / Engineer,CÔNG TY CỔ PHẦN EMDDI,thoả thuận,,,
2023-08-01,CTV Community Manager,IT Operations / DevOps / Support,Công ty TNHH phần mềm Kaopiz,thoả thuận,,,
2023-08-01,IOS Developer,Developer / Engineer,Công ty cổ phần Công nghệ Sapo,tới 35 triệu,,35000000.0,VND
2023-08-01,Nhân Viên IT Phần Mềm,Developer / Engineer,CÔNG TY TNHH MABUCHI MOTOR VIỆT NAM,thoả thuận,,,
2023-08-01,Data Scientist,Developer / Engineer,Công ty Cổ phần Thời Trang Yody,25 - 32 triệu,25000000.0,32000000.0,VND
2023-08-01,Java Developer (Ecommerce Platform),Developer / Engineer,Công ty Cổ phần Thời Trang Yody,18 - 35 triệu,18000000.0,35000000.0,VND
2023-08-01,Tester (Automation),Tester / QA,Công ty Cổ phần Thời Trang Yody,15 - 25 triệu,15000000.0,25000000.0,VND
2023-08-01,Java Web Developer,Developer / Engineer,CÔNG TY TNHH AMARIS VIỆT NAM,thoả thuận,,,
2023-08-01,Lập Trình Viên (Java/ JavaScript- Tiếng Nhật N3),Developer / Engineer,Công ty TNHH Phần mềm DTS Việt Nam,tới 15 triệu,,15000000.0,VND
2023-08-01,Mobile Apps React Native,Developer / Engineer,CTY CỔ PHẦN MYSPA,8 - 12 triệu,8000000.0,12000000.0,VND
2023-08-01,Senior IT Business Analyst,Business / Analyst / Product,CÔNG TY TNHH AMARIS VIỆT NAM,thoả thuận,,,
2023-08-01,Senior Backend Developer (Nodejs),Developer / Engineer,CÔNG TY TNHH GLEADS,"tới 1,800 usd",,1800.0,USD
2023-08-01,Scrum Master / Project Manager (Middle),Business / Analyst / Product,CÔNG TY TNHH AMARIS VIỆT NAM,thoả thuận,,,
2023-08-01,Data Analyst,Developer / Engineer,CÔNG TY TNHH MARATHON EDUCATION,600 - 800 usd,600.0,800.0,USD
2023-08-01,Android Dev Mobile App (Kotlin) Từng Có Kinh Nghiệm Ít Nhất 6 Tháng,Developer / Engineer,UmaxSoft,thoả thuận,,,
2023-08-01,"Trưởng Nhóm - Kỹ Sư CNTT, Chuyên Trách Camera Giám Sát Cctv",Developer / Engineer,Tổng công ty Công nghệ - Viễn thông Toàn cầu,20 - 30 triệu,20000000.0,30000000.0,VND
2023-08-01,Angular Developer (Middle/Senior),Developer / Engineer,CÔNG TY TNHH AMARIS VIỆT NAM,thoả thuận,,,
2023-08-01,Kỹ Sư CNTT - Chuyên Trách Camera Giám Sát Cctv,Developer / Engineer,Tổng công ty Công nghệ - Viễn thông Toàn cầu,tới 20 triệu,,20000000.0,VND
2023-08-01,Full-Stack Developer (Java-Angular),Developer / Engineer,CÔNG TY TNHH AMARIS VIỆT NAM,thoả thuận,,,
2023-08-01,Kỹ Sư Tích Hợp Hệ Thống (System Engineer),Developer / Engineer,Công ty cổ phần công nghệ - viễn thông Elcom,thoả thuận,,,
2023-08-01,UX/UI Designer (Fresher),Developer / Engineer,CÔNG TY TNHH BLUE DRAGON COMMUNICATIONS,7 - 9 triệu,7000000.0,9000000.0,VND
2023-08-01,Nhân Viên Lập Trình Mobile,Developer / Engineer,Công ty Cổ phần Blackwind,10 - 20 triệu,10000000.0,20000000.0,VND
2023-08-01,Trưởng Nhóm Lập Trình Web,Developer / Engineer,Công ty Cổ phần Blackwind,30 - 40 triệu,30000000.0,40000000.0,VND
2023-08-01,Senior Front-End Developer,Developer / Engineer,CÔNG TY TNHH TECH AVENUE SOLUTIONS VIỆT NAM,thoả thuận,,,
2023-08-01,Nhân Viên Phân Tích Nghiệp Vụ,Business / Analyst / Product,Công ty Cổ phần Blackwind,8 - 12 triệu,8000000.0,12000000.0,VND
2023-08-01,Nhân Viên Lập Trình Web,Developer / Engineer,Công ty Cổ phần Blackwind,10 - 20 triệu,10000000.0,20000000.0,VND
2023-08-01,Trưởng Bộ Phận Lập Trình Mobile,Developer / Engineer,Công ty Cổ phần Blackwind,30 - 40 triệu,30000000.0,40000000.0,VND
2023-08-01,System Admin,IT Operations / DevOps / Support,Công ty Cổ phần Blackwind,15 - 25 triệu,15000000.0,25000000.0,VND
2023-08-01,Nhân Viên Triển Khai Phần Mềm,Developer / Engineer,Công ty Cổ phần Blackwind,8 - 12 triệu,8000000.0,12000000.0,VND
2023-08-01,Nhân Viên Kiểm Thử Phần Mềm,Developer / Engineer,Công ty Cổ phần Blackwind,8 - 12 triệu,8000000.0,12000000.0,VND
2023-08-01,Lập Trình Viên Java Dự Án Banking,Developer / Engineer,Công ty Cổ phần Giải pháp Công nghệ TTC Việt Nam,18 - 25 triệu,18000000.0,25000000.0,VND
2023-08-01,"Lập Trình Data Engineer (Etl, Big Data)",Developer / Engineer,CÔNG TY CỔ PHẦN SMARTMOVE VIỆT NAM,12 - 20 triệu,12000000.0,20000000.0,VND
2023-08-01,.Net Developer | T11049,Developer / Engineer,Công ty TNHH CMC GLOBAL,20 - 60 triệu,20000000.0,60000000.0,VND
2023-08-01,QC Tester (Product - 4+ Years Of Experience),Tester / QA,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,"tới 2,000 usd",,2000.0,USD
2023-08-01,Application Security,IT Operations / DevOps / Support,CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM,"tới 2,000 usd",,2000.0,USD
2023-08-01,Chuyên Viên Soc,Other,CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM,"tới 2,000 usd",,2000.0,USD
2023-08-01,Computer Vision Engineering,Developer / Engineer,CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM,"tới 1,500 usd",,1500.0,USD
2023-08-01,Junior Mobile Developer - Upto 1000$,Developer / Engineer,Công ty cổ phần phương tiện điện thông minh Selex,"tới 1,000 usd",,1000.0,USD
2023-08-01,Nhân Viên Phân Tích Nghiệp Vụ Phần Mềm (Ba),Developer / Engineer,Công ty Cổ phần Giải pháp Công nghệ Elsaga,thoả thuận,,,
2023-08-01,Backend Developer,Developer / Engineer,Công ty Cổ phần Giải pháp Công nghệ Elsaga,thoả thuận,,,
2023-08-01,Software Architect Senior,IT Operations / DevOps / Support,Trackify,tới 50 triệu,,50000000.0,VND
2023-08-01,HCM_Solution Architect - Salary Up To $3000,IT Operations / DevOps / Support,Công Ty Tnhh Giải Pháp Công Nghệ TPP,"tới 3,000 usd",,3000.0,USD
2023-08-01,HCM_Data Engineer,Developer / Engineer,Công Ty Tnhh Giải Pháp Công Nghệ TPP,"tới 2,300 usd",,2300.0,USD
2023-08-01,Business Intelligence Analyst (Up To 14M),Business / Analyst / Product,CÔNG TY CỔ PHẦN CÔNG NGHỆ THÔNG TIN HMD,tới 14 triệu,,14000000.0,VND
2023-08-01,Nhân Viên Kỹ Thuật Máy Tính,IT Operations / DevOps / Support,CÔNG TY CỔ PHẦN CÔNG NGHỆ PROTECH COMPUTER,7 - 15 triệu,7000000.0,15000000.0,VND
2023-08-01,IOS Developer,Developer / Engineer,CÔNG TY TNHH PHẦN MỀM FPT,thoả thuận,,,
2023-08-01,Tester/QC,Tester / QA,Công ty Cổ phần tập đoàn Công nghệ Thăng Long,10 - 15 triệu,10000000.0,15000000.0,VND
2023-08-01,Front-End Developer,Developer / Engineer,CÔNG TY TNHH PHẦN MỀM FPT,thoả thuận,,,
2023-08-01,Python Developer,Developer / Engineer,CÔNG TY TNHH PHẦN MỀM FPT,thoả thuận,,,
2023-08-01,Java Developer,Developer / Engineer,CÔNG TY TNHH PHẦN MỀM FPT,thoả thuận,,,
2023-08-01,Sitecore Developer,Developer / Engineer,CÔNG TY TNHH PHẦN MỀM FPT,thoả thuận,,,
2023-08-01,Embedded Software Engineer,Developer / Engineer,CÔNG TY TNHH PHẦN MỀM FPT,thoả thuận,,,
2023-08-01,Web Engineer (Vuejs/Reactjs Frontend Developer ),Developer / Engineer,SH SYSTEM,12 - 28 triệu,12000000.0,28000000.0,VND
2023-08-01,Web Engineer (PHP Backend Developer),Developer / Engineer,SH SYSTEM,12 - 38 triệu,12000000.0,38000000.0,VND
2023-08-01,Senior Android Developer,Developer / Engineer,IMT SOLUTIONS CORP,thoả thuận,,,
2023-08-01,"Lập Trình Viên Fullstack (Java, Angular)",Developer / Engineer,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ MIGI,tới 25 triệu,,25000000.0,VND
2023-08-01,Chuyên Viên Phát Triển Phần Mềm Front End,Developer / Engineer,Công ty Cổ phần Chứng khoán An Bình,thoả thuận,,,
2023-08-01,Senior Java Full Stack Developer,Developer / Engineer,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ HEBELA,"tới 2,000 usd",,2000.0,USD
2023-08-01,Middle IOS Developer,Developer / Engineer,Viettel Software Services,tới 30 triệu,,30000000.0,VND
2023-08-01,Middle Android Developer,Developer / Engineer,Viettel Software Services,tới 30 triệu,,30000000.0,VND
2023-08-01,Unity Developer (Thực Tập Sinh Và Fresher) - Tại Cầu Giấy,Developer / Engineer,CÔNG TY TNHH PLAYCITY,3 - 15 triệu,3000000.0,15000000.0,VND
2023-08-01,Brse (Hybrid/Remote/Freelancer),Developer / Engineer,Công ty TNHH Yopaz,"tới 2,500 usd",,2500.0,USD
2023-08-01,Chuyên Viên An Toàn Bảo Mật Hệ Thống,IT Operations / DevOps / Support,BASE BUSINESS SOLUTIONS,18 - 22 triệu,18000000.0,22000000.0,VND
2023-08-01,Nhân Viên IT Helpdesk,IT Operations / DevOps / Support,CÔNG TY CỔ PHẦN ADAMO SOFTWARE,10 - 14 triệu,10000000.0,14000000.0,VND
2023-08-01,PHP Developer (Senior),Developer / Engineer,CÔNG TY TNHH HAPOSOFT,thoả thuận,,,
2023-08-01,Thực Tập Sinh IT Helpdesk,IT Operations / DevOps / Support,Công ty Cổ phần Eurowindow,thoả thuận,,,
